,Unnamed: 0,car_name,car_prices_in_rupee,kms_driven,fuel_type,transmission,ownership,manufacture,engine,Seats
3452,3452,Audi A4 2.0,8.03,114450,Diesel,Automatic,3rd Owner,2013,998,5
3453,3453,Maruti Swift VDI,1.62,177180,Diesel,Manual,3rd Owner,2010,1497,5
3454,3454,Maruti Wagon R,2.59,122702,Cng,Manual,1st Owner,2016,1248,5
3455,3455,BMW 3 Series,5.19,145228,Diesel,Automatic,1st Owner,2010,2993,5
3456,3456,Maruti Alto K10,1.44,11026,Petrol,Manual,1st Owner,2011,796,5
3457,3457,MG Hector Sharp,18.89,5216,Diesel,Manual,1st Owner,2022,1586,5
3458,3458,Tata Sumo MKII,2.78,39732,Diesel,Manual,1st Owner,2011,1248,5
3459,3459,Maruti Alto K10,3.61,26360,Petrol,Manual,1st Owner,2019,1462,7
3460,3460,Honda City V,7.25,55360,Petrol,Manual,1st Owner,2017,2179,5
3461,3461,Maruti Swift Dzire,2.97,101417,Diesel,Manual,2nd Owner,2015,1968,5
3462,3462,BMW 7 Series,12.97,104033,Diesel,Automatic,3rd Owner,2010,1498,5
3463,3463,Maruti Alto LX,1.11,73411,Petrol,Manual,3rd Owner,2011,1199,5
3464,3464,Maruti SX4 Zxi,2.1,19844,Petrol,Manual,1st Owner,2008,1498,5
3465,3465,Maruti Swift VDI,3.3,107497,Diesel,Manual,1st Owner,2012,1995,5
3466,3466,Maruti Ciaz Delta,6.26,86272,Petrol,Manual,1st Owner,2018,1582,5
3467,3467,Tata Hexa XT,8.86,82455,Diesel,Manual,2nd Owner,2017,2143,5
3468,3468,Audi Q3 35,25.48,40996,Diesel,Automatic,1st Owner,2019,1462,5
3469,3469,Honda Amaze SX,3.56,182628,Diesel,Manual,1st Owner,2016,1197,5
3470,3470,Volkswagen Polo Diesel,1.92,80615,Diesel,Manual,4th Owner,2011,1197,5
3471,3471,Honda City i,5.29,119391,Diesel,Manual,1st Owner,2015,1497,7
3472,3472,BMW 3 Series,9.93,169917,Diesel,Automatic,3rd Owner,2012,2494,5
3473,3473,Hyundai Verna CRDi,11.95,28235,Diesel,Automatic,2nd Owner,2020,796,5
3474,3474,Mercedes-Benz C-Class 220,11.36,86063,Diesel,Automatic,1st Owner,2014,1498,7
3475,3475,Toyota Urban cruiser,10.72,9711,Petrol,Automatic,1st Owner,2021,2393,5
3476,3476,Maruti Swift VXI,3.62,108590,Petrol,Manual,1st Owner,2015,1197,5
3477,3477,Hyundai Grand i10,4.66,51777,Petrol,Manual,1st Owner,2018,1197,5
3478,3478,Tata Nexon XM,9.81,19909,Diesel,Manual,1st Owner,2021,1198,5
3479,3479,Toyota Innova 2.5,6.31,119363,Diesel,Manual,2nd Owner,2014,1197,5
3480,3480,Maruti Alto 800,2.55,46001,Cng,Manual,1st Owner,2020,999,5
3481,3481,Honda City ZX,14.43,2710,Petrol,Automatic,1st Owner,2022,1461,5
3482,3482,Toyota Innova Crysta,19.13,46471,Diesel,Manual,2nd Owner,2020,1086,5
3483,3483,Maruti Swift Dzire,6.41,45893,Petrol,Automatic,1st Owner,2020,1399,5
3484,3484,Maruti Baleno 1.2,4.76,78178,Petrol,Manual,1st Owner,2017,814,7
3485,3485,Honda Amaze E,3.45,89419,Petrol,Manual,2nd Owner,2015,2179,7
3486,3486,Hyundai Grand i10,3.93,31750,Petrol,Manual,1st Owner,2016,2179,5
3487,3487,Volkswagen Taigun 1.0,13.51,5527,Petrol,Automatic,1st Owner,2021,1197,5
3488,3488,Renault Duster 85PS,5.1,101376,Diesel,Manual,1st Owner,2016,1248,5
3489,3489,Hyundai i10 Era,1.03,102437,Petrol,Manual,2nd Owner,2008,1199,5
3490,3490,Ford Fiesta 1.4,1.41,153367,Diesel,Manual,2nd Owner,2008,1498,5
3491,3491,Hyundai EON Magna,2.2,92419,Petrol,Manual,2nd Owner,2015,998,5
3492,3492,Mahindra XUV500 W6,4.63,93764,Diesel,Manual,2nd Owner,2013,1498,5
3493,3493,Mahindra XUV500 W10,8.08,61137,Diesel,Manual,2nd Owner,2015,1396,5
3494,3494,Maruti Baleno 1.2,4.82,21109,Petrol,Manual,1st Owner,2017,1498,5
3495,3495,Maruti Swift Dzire,3.14,194803,Diesel,Manual,1st Owner,2012,1497,4
3496,3496,Tata Tiago 1.2,3.34,28392,Petrol,Manual,1st Owner,2016,2184,5
3497,3497,Ford Figo 1.5D,4.36,65892,Diesel,Manual,1st Owner,2018,998,5
3498,3498,Maruti Alto K10,3.54,13365,Petrol,Manual,1st Owner,2019,1396,5
3499,3499,Honda City i-DTEC,7.6,210870,Diesel,Manual,1st Owner,2017,1193,5
3500,3500,Hyundai i20 1.4,6.11,80294,Diesel,Manual,1st Owner,2018,1497,5
3501,3501,Ford Ecosport 1.5,4.76,182108,Diesel,Manual,1st Owner,2015,1451,5
3502,3502,Kia Seltos HTK,11.04,12721,Petrol,Manual,1st Owner,2020,1396,5
3503,3503,Mahindra Thar LX,14.13,4486,Diesel,Manual,1st Owner,2022,1498,5
3504,3504,Hyundai Venue SX,10.73,29707,Petrol,Automatic,1st Owner,2020,1197,5
3505,3505,Hyundai i20 Active,5.27,47387,Diesel,Manual,3rd Owner,2016,1197,8
3506,3506,Tata Zest Revotron,2.36,112613,Petrol,Manual,1st Owner,2014,2393,6
3507,3507,Honda City i,6.44,55802,Petrol,Manual,1st Owner,2017,1956,5
3508,3508,MG Hector Sharp,17.77,11081,Petrol,Automatic,1st Owner,2021,1995,5
3509,3509,Hyundai i20 1.4,5.87,82177,Diesel,Manual,1st Owner,2018,1461,5
3510,3510,Honda City i,4.23,66357,Diesel,Manual,3rd Owner,2014,1461,5
3511,3511,Hyundai i20 Magna,1.86,60228,Petrol,Manual,1st Owner,2010,998,5
3512,3512,Hyundai Xcent 1.2,3.58,89337,Petrol,Automatic,1st Owner,2015,1495,6
3513,3513,Toyota Innova Crysta,19.3,20713,Diesel,Manual,1st Owner,2021,1198,7
3514,3514,MG Hector Plus,12.27,49268,Diesel,Manual,1st Owner,2020,2982,7
3515,3515,BMW X1 sDrive20d,8.83,128428,Diesel,Automatic,2nd Owner,2013,2982,5
3516,3516,Nissan Terrano XV,4.41,133451,Diesel,Manual,1st Owner,2015,1197,5
3517,3517,Renault Pulse RxL,1.65,104419,Diesel,Manual,2nd Owner,2012,2198,5
3518,3518,Maruti Zen Estilo,1.67,67301,Petrol,Manual,1st Owner,2011,796,5
3519,3519,Hyundai Accent GLE,1.15,100636,Petrol,Manual,2nd Owner,2008,998,7
3520,3520,Mahindra KUV 100,3.38,38934,Petrol,Manual,1st Owner,2016,1462,5
3521,3521,Toyota Fortuner 4x2,11.57,91653,Diesel,Automatic,2nd Owner,2013,1497,5
3522,3522,Toyota Fortuner 4x4,10.39,151441,Diesel,Manual,3rd Owner,2013,1197,5
3523,3523,Maruti Baleno 1.2,5.99,52045,Petrol,Manual,1st Owner,2019,1364,5
3524,3524,Mahindra XUV700 MX,12.46,4248,Diesel,Manual,1st Owner,2022,1498,5
3525,3525,Maruti Alto LXi,1.06,147432,Petrol,Manual,2nd Owner,2010,1498,5
3526,3526,Maruti Alto K10,3.12,28244,Petrol,Automatic,2nd Owner,2017,1497,5
3527,3527,Maruti Ertiga VXI,7.86,44458,Petrol,Manual,1st Owner,2019,1197,5
3528,3528,Honda City 1.5,2.52,71456,Petrol,Manual,1st Owner,2009,1120,5
3529,3529,Hyundai Grand i10,3.24,38765,Petrol,Manual,1st Owner,2015,1199,5
3530,3530,Toyota Etios GD,2.86,135571,Diesel,Manual,2nd Owner,2012,1493,5
3531,3531,Honda Amaze E,3.69,113005,Diesel,Manual,2nd Owner,2015,1199,5
3532,3532,Honda City i,5.0,155769,Diesel,Manual,1st Owner,2014,999,5
3533,3533,Kia Seltos HTX,12.95,8062,Petrol,Manual,1st Owner,2020,1956,7
3534,3534,Hyundai Aura SX,6.77,6071,Petrol,Manual,1st Owner,2022,2755,5
3535,3535,Hyundai Grand i10,3.89,65072,Diesel,Manual,1st Owner,2014,1461,5
3536,3536,Tata Altroz XT,6.96,29507,Petrol,Manual,1st Owner,2020,999,5
3537,3537,Hyundai Verna CRDi,2.57,372588,Diesel,Manual,2nd Owner,2010,1451,5
3538,3538,Honda Jazz 1.2,4.95,24959,Petrol,Manual,1st Owner,2016,1591,6
3539,3539,Renault KWID 1.0,3.24,39265,Petrol,Manual,1st Owner,2018,1451,7
3540,3540,Tata Harrier XT,16.7,21699,Diesel,Manual,1st Owner,2021,2494,5
3541,3541,Toyota Innova Crysta,14.82,85911,Diesel,Automatic,1st Owner,2018,2993,5
3542,3542,Mahindra Verito 1.5,2.27,117132,Diesel,Manual,1st Owner,2012,1248,5
3543,3543,Renault KWID 1.0,2.56,50455,Petrol,Manual,1st Owner,2017,1061,5
3544,3544,MG Hector Sharp,15.99,13471,Petrol,Automatic,1st Owner,2021,1396,5
3545,3545,Hyundai Creta 1.6,9.48,36104,Petrol,Manual,1st Owner,2018,998,5
3546,3546,MG Hector Plus,17.3,7943,Petrol,Manual,1st Owner,2021,1248,5
3547,3547,Toyota Innova 2.5,7.57,83474,Diesel,Manual,2nd Owner,2014,1198,8
3548,3548,BMW 5 Series,8.93,84218,Diesel,Automatic,2nd Owner,2010,2498,7
3549,3549,Maruti Swift Dzire,3.41,91065,Diesel,Manual,2nd Owner,2015,1248,7
3550,3550,Maruti Wagon R,5.5,105323,Petrol,Manual,2nd Owner,2008,2179,5
3551,3551,Hyundai Creta 1.4,7.65,164798,Diesel,Manual,1st Owner,2016,936,5
3552,3552,Maruti Celerio VXI,4.29,48660,Cng,Manual,1st Owner,2020,1896,5
3553,3553,Maruti Ritz VDi,2.35,154958,Diesel,Manual,1st Owner,2012,1396,5
3554,3554,Honda Amaze E,2.75,95989,Petrol,Manual,3rd Owner,2016,2400,5
3555,3555,Mahindra Xylo E8,2.04,152308,Diesel,Manual,1st Owner,2009,1086,5
3556,3556,Maruti Ertiga VDI,4.14,127831,Diesel,Manual,1st Owner,2012,1956,5
3557,3557,Mahindra XUV500 W8,5.25,164428,Diesel,Manual,1st Owner,2013,796,7
3558,3558,Chevrolet Beat Diesel,2.79,60205,Diesel,Manual,1st Owner,2016,2982,5
3559,3559,Skoda New Laura,2.45,234805,Diesel,Automatic,1st Owner,2008,1950,5
3560,3560,Tata Indigo LX,2.04,223926,Diesel,Manual,2nd Owner,2015,4367,7
3561,3561,Volvo S 80,8.2,83694,Diesel,Automatic,3rd Owner,2012,2998,5
3562,3562,Hyundai Santro Xing,5.5,102825,Petrol,Manual,1st Owner,2003,1997,5
3563,3563,Jeep Compass 2.0,13.9,42035,Diesel,Manual,1st Owner,2019,1248,5
3564,3564,Maruti Alto 800,3.83,28350,Cng,Manual,1st Owner,2020,1197,5
3565,3565,Toyota Fortuner 4x2,13.28,105427,Diesel,Automatic,3rd Owner,2014,796,5
3566,3566,Mercedes-Benz GLE 300d,89.0,13000,Diesel,Automatic,1st Owner,2021,1968,5
3567,3567,Land Rover Range,1.9,68500,Diesel,Automatic,1st Owner,2019,1497,5
3568,3568,BMW X7 xDrive,1.15,39000,Petrol,Automatic,1st Owner,2019,1061,5
3569,3569,Land Rover Range,1.14,19500,Petrol,Automatic,1st Owner,2020,1199,7
3570,3570,Maruti Swift VDI,4.25,66000,Diesel,Manual,1st Owner,2014,2184,5
3571,3571,Hyundai i10 Magna,3.1,23000,Petrol,Manual,1st Owner,2015,2179,5
3572,3572,Maruti Alto LXi,1.5,65000,Petrol,Manual,2nd Owner,2009,1198,5
3573,3573,Audi Q3 35,14.75,76000,Diesel,Automatic,2nd Owner,2016,1498,5
3574,3574,Hyundai Creta EX,11.0,20000,Petrol,Manual,1st Owner,2020,1396,5
3575,3575,Maruti Estilo LXI,1.25,90000,Petrol,Manual,1st Owner,2009,998,5
3576,3576,Tata Tiago 1.2,4.4,25000,Petrol,Manual,1st Owner,2019,1399,5
3577,3577,Nissan X-Trail Comfort,1.7,110000,Diesel,Manual,1st Owner,2006,998,5
3578,3578,Mahindra XUV500 W8,4.1,110000,Diesel,Manual,3rd Owner,2014,1396,5
3579,3579,Tata Nexon 1.2,6.0,60000,Petrol,Manual,1st Owner,2020,1498,5
3580,3580,Honda City i-DTEC,6.5,110000,Diesel,Manual,2nd Owner,2017,993,5
3581,3581,Hyundai i20 Sportz,4.0,100000,Diesel,Manual,1st Owner,2015,1197,5
3582,3582,Maruti Wagon R,3.0,60000,Cng,Manual,1st Owner,2014,1197,5
3583,3583,Ford Figo Diesel,1.0,70000,Diesel,Manual,3rd Owner,2010,1956,5
3584,3584,Maruti Wagon R,2.9,80000,Petrol,Manual,1st Owner,2015,1399,5
3585,3585,Hyundai i20 1.4,1.4,100000,Diesel,Manual,4th Owner,2011,1061,5
3586,3586,Ford Aspire 1.5,3.5,127000,Diesel,Manual,1st Owner,2015,796,5
3587,3587,Maruti Zen LXi,5.5,80000,Petrol,Manual,1st Owner,2006,1794,5
3588,3588,Maruti Ignis 1.2,4.3,50000,Petrol,Manual,1st Owner,2018,1498,7
3589,3589,Hyundai i20 1.2,1.6,87000,Petrol,Manual,2nd Owner,2010,1199,5
3590,3590,Tata Harrier XT,12.0,80000,Diesel,Manual,1st Owner,2019,2179,5
3591,3591,Ford Figo Diesel,2.5,90000,Diesel,Manual,1st Owner,2013,1498,5
3592,3592,Maruti Wagon R,5.5,80000,Petrol,Manual,1st Owner,2008,1248,5
3593,3593,Maruti Alto 800,3.0,25000,Petrol,Manual,2nd Owner,2019,793,5
3594,3594,Toyota Corolla Executive,1.9,120000,Petrol,Manual,2nd Owner,2008,1248,5
3595,3595,Honda City V,10.99,25000,Diesel,Manual,1st Owner,2021,1405,5
3596,3596,Tata Tiago 1.2,2.5,40000,Petrol,Manual,1st Owner,2017,1499,5
3597,3597,Mahindra XUV500 AT,6.0,120000,Diesel,Automatic,3rd Owner,2016,1396,5
3598,3598,Honda Amaze S,5.5,100000,Diesel,Manual,1st Owner,2018,1199,5
3599,3599,Maruti Swift ZDI,6.3,90000,Diesel,Manual,1st Owner,2019,1598,5
3600,3600,Maruti Celerio VDi,2.25,50000,Diesel,Manual,2nd Owner,2015,1198,5
3601,3601,Maruti Swift ZDI,5.8,90000,Diesel,Manual,1st Owner,2019,1799,5
3602,3602,Tata Indica DLG,5.5,50000,Diesel,Manual,3rd Owner,2007,1193,5
3603,3603,Ford Aspire Titanium,6.5,90000,Diesel,Manual,2nd Owner,2022,998,5
3604,3604,Hyundai Creta 1.4,9.1,40000,Diesel,Manual,2nd Owner,2018,1198,7
3605,3605,Tata Tiago 1.2,3.9,35000,Petrol,Manual,1st Owner,2019,1498,7
3606,3606,Chevrolet Optra 1.6,1.1,70000,Petrol,Manual,4th Owner,2008,1497,5
3607,3607,Volkswagen Polo 1.2,2.7,90000,Petrol,Manual,2nd Owner,2014,1493,5
3608,3608,Honda Civic 1.8,2.0,90000,Petrol,Manual,3rd Owner,2008,1248,5
3609,3609,Tata Indica Xeta,5.5,60000,Petrol,Manual,1st Owner,2008,1498,5
3610,3610,Maruti Wagon R,4.2,50000,Petrol,Manual,1st Owner,2019,814,5
3611,3611,Volkswagen Polo 1.2,3.0,90000,Petrol,Manual,3rd Owner,2015,1199,5
3612,3612,Honda Amaze E,3.4,25000,Diesel,Manual,1st Owner,2014,1896,5
3613,3613,Mahindra Marazzo M2,7.5,110000,Diesel,Manual,1st Owner,2019,2179,5
3614,3614,Mahindra TUV 300,5.55,80000,Diesel,Manual,1st Owner,2017,1364,5
3615,3615,Maruti SX4 S,8.1,126000,Diesel,Manual,1st Owner,2017,1197,5
3616,3616,Honda Amaze E,3.2,82000,Diesel,Manual,2nd Owner,2013,1968,7
3617,3617,Hyundai EON LPG,2.2,50000,Lpg,Manual,2nd Owner,2018,1047,5
3618,3618,Honda Amaze S,5.9,80000,Petrol,Automatic,1st Owner,2019,1047,5
3619,3619,Skoda New Laura,2.0,45500,Diesel,Manual,2nd Owner,2010,1248,7
3620,3620,Mahindra Scorpio LX,8.5,40000,Diesel,Manual,1st Owner,2012,1061,5
3621,3621,Toyota Etios VD,2.3,142000,Diesel,Manual,1st Owner,2011,1498,5
3622,3622,Hyundai Grand i10,4.4,34000,Petrol,Manual,1st Owner,2016,2179,5
3623,3623,Skoda Octavia Elegance,6.75,181000,Diesel,Automatic,1st Owner,2014,1196,5
3624,3624,Tata Tigor 1.05,4.8,70000,Diesel,Manual,1st Owner,2019,993,5
3625,3625,Tata Tigor 1.05,4.8,70000,Diesel,Manual,1st Owner,2019,1451,5
3626,3626,Maruti Ertiga ZDI,4.5,120000,Diesel,Manual,1st Owner,2012,1248,5
3627,3627,Maruti Wagon R,1.1,40000,Petrol,Manual,4th Owner,2007,1193,5
3628,3628,Skoda Rapid 1.5,7.5,80000,Diesel,Automatic,1st Owner,2015,814,5
3629,3629,Mahindra XUV500 W7,13.0,30000,Diesel,Manual,1st Owner,2020,1197,5
3630,3630,Ford Figo Petrol,1.0,100000,Petrol,Manual,2nd Owner,2011,998,5
3631,3631,Maruti Zen LXI,5.5,100000,Petrol,Manual,3rd Owner,2004,1194,5
3632,3632,MG Hector Sharp,17.5,40000,Petrol,Automatic,1st Owner,2021,1197,5
3633,3633,Maruti Baleno Delta,5.34,95700,Diesel,Manual,2nd Owner,2018,1197,5
3634,3634,Tata Indica GLS,1.2,38332,Petrol,Manual,1st Owner,2007,1498,5
3635,3635,Hyundai EON Magna,2.5,35000,Petrol,Manual,1st Owner,2015,1498,5
3636,3636,Hyundai Grand i10,3.6,50000,Petrol,Manual,3rd Owner,2018,1497,8
3637,3637,Maruti Alto K10,3.5,35000,Petrol,Manual,1st Owner,2016,998,5
3638,3638,Ford Freestyle Ambiente,4.25,40000,Petrol,Manual,1st Owner,2018,1248,5
3639,3639,Maruti Swift VXI,3.05,50000,Petrol,Manual,1st Owner,2013,2494,5
3640,3640,Maruti Swift Dzire,6.1,40000,Cng,Manual,1st Owner,2019,1498,5
3641,3641,Ford Ecosport Thunder,9.0,50000,Diesel,Manual,1st Owner,2021,998,5
3642,3642,Ford Ecosport 1.5,5.0,60000,Diesel,Manual,2nd Owner,2014,1799,5
3643,3643,Kia Seltos Anniversary,16.5,31000,Petrol,Automatic,1st Owner,2020,1248,5
3644,3644,Maruti Wagon R,1.7,80000,Petrol,Manual,2nd Owner,2011,1461,5
3645,3645,Maruti SX4 S,7.6,70000,Diesel,Manual,1st Owner,2018,1197,7
3646,3646,Toyota Innova 2.5,4.1,120000,Diesel,Manual,3rd Owner,2011,1248,5
3647,3647,Honda Jazz VX,7.1,50000,Diesel,Manual,1st Owner,2019,1582,5
3648,3648,Maruti Wagon R,2.4,50000,Petrol,Manual,1st Owner,2013,2179,5
3649,3649,Honda Civic 1.8,1.4,85000,Petrol,Manual,2nd Owner,2008,1396,5
3650,3650,Maruti Swift VDI,4.25,80000,Diesel,Manual,1st Owner,2016,1248,7
3651,3651,Renault Duster 85PS,4.75,73000,Diesel,Manual,2nd Owner,2015,1248,5
3652,3652,Hyundai i10 Magna,1.8,60000,Petrol,Manual,2nd Owner,2013,1248,5
3653,3653,Maruti Swift Dzire,2.99,120000,Diesel,Manual,1st Owner,2013,1248,5
3654,3654,Hyundai Creta 1.6,7.5,100000,Diesel,Manual,1st Owner,2015,1364,7
3655,3655,Mahindra XUV500 W8,6.0,100000,Diesel,Manual,2nd Owner,2014,1496,5
3656,3656,Hyundai i20 1.4,2.78,120000,Diesel,Manual,1st Owner,2012,998,5
3657,3657,Maruti Swift Dzire,3.0,80000,Diesel,Manual,3rd Owner,2012,2393,5
3658,3658,Maruti Swift Dzire,2.9,80000,Diesel,Manual,3rd Owner,2012,1405,5
3659,3659,Tata Indica Quadrajet,5.5,100000,Diesel,Manual,2nd Owner,2012,1197,5
3660,3660,Maruti Ertiga SHVS,6.65,60000,Diesel,Manual,1st Owner,2017,1582,5
3661,3661,Toyota Etios Liva,2.65,80000,Diesel,Manual,1st Owner,2013,1582,5
3662,3662,Toyota Etios VX,1.9,80500,Petrol,Manual,2nd Owner,2011,998,5
3663,3663,Maruti Wagon R,3.0,25000,Petrol,Manual,1st Owner,2012,1497,5
3664,3664,Toyota Innova Crysta,13.5,90000,Diesel,Manual,1st Owner,2017,814,5
3665,3665,Tata Indigo LX,1.8,60000,Diesel,Manual,4th Owner,2014,998,5
3666,3666,Hyundai Venue S,7.0,50000,Petrol,Manual,1st Owner,2019,1197,5
3667,3667,Hyundai Creta 1.6,7.3,100000,Diesel,Manual,2nd Owner,2015,1248,5
3668,3668,Hyundai Creta 1.6,7.3,100000,Diesel,Manual,2nd Owner,2015,1461,5
3669,3669,Maruti Wagon R,2.5,80000,Lpg,Manual,1st Owner,2012,998,8
3670,3670,Honda City VTEC,1.2,10000,Petrol,Manual,2nd Owner,2008,1461,5
3671,3671,Hyundai EON LPG,1.85,60000,Lpg,Manual,2nd Owner,2012,1298,5
3672,3672,Maruti Alto K10,1.8,70000,Petrol,Manual,2nd Owner,2013,796,5
3673,3673,Hyundai i10 Magna,1.5,110000,Petrol,Manual,3rd Owner,2012,796,5
3674,3674,Maruti Ritz VDi,2.15,72000,Diesel,Manual,1st Owner,2011,1368,5
3675,3675,Renault Duster 85PS,3.65,63000,Diesel,Manual,2nd Owner,2014,1341,5
3676,3676,Maruti Wagon R,3.85,50000,Petrol,Manual,2nd Owner,2019,1197,5
3677,3677,Mahindra Verito Vibe,2.4,100000,Diesel,Manual,2nd Owner,2015,1197,5
3678,3678,Maruti Swift Dzire,1.75,80000,Petrol,Manual,4th Owner,2009,796,5
3679,3679,Maruti Omni E,2.3,70000,Petrol,Manual,1st Owner,2018,1498,5
3680,3680,Maruti Alto 800,3.1,35000,Petrol,Manual,2nd Owner,2020,1497,5
3681,3681,Jeep Compass 1.4,14.37,50000,Petrol,Automatic,1st Owner,2018,999,5
3682,3682,Hyundai Getz GLS,5.5,70000,Petrol,Manual,3rd Owner,2006,1199,7
3683,3683,Hyundai i20 1.2,1.95,100000,Petrol,Manual,1st Owner,2010,799,4
3684,3684,Hyundai i20 1.2,1.95,90000,Petrol,Manual,1st Owner,2010,1197,5
3685,3685,Maruti Alto LXi,1.2,70000,Petrol,Manual,1st Owner,2012,2179,5
3686,3686,Honda City i-DTEC,6.5,110000,Diesel,Manual,2nd Owner,2017,998,5
3687,3687,Honda City GXi,1.3,90000,Petrol,Manual,3rd Owner,2006,998,5
3688,3688,Ford Ecosport 1.0,4.71,80769,Petrol,Manual,2nd Owner,2015,1197,5
3689,3689,Volkswagen Polo Diesel,2.9,47700,Diesel,Manual,2nd Owner,2013,1248,5
3690,3690,Renault KWID RXL,2.1,40000,Petrol,Manual,2nd Owner,2016,1197,5
3691,3691,Maruti Baleno Delta,6.5,20000,Petrol,Manual,1st Owner,2021,1248,5
3692,3692,Tata Safari Storme,3.4,110000,Diesel,Manual,3rd Owner,2013,999,5
3693,3693,Maruti Alto K10,2.2,50000,Cng,Manual,1st Owner,2014,1248,5
3694,3694,Maruti Wagon R,5.5,70000,Petrol,Manual,2nd Owner,2005,1968,5
3695,3695,Hyundai i20 Magna,6.0,15000,Petrol,Manual,1st Owner,2019,1395,5
3696,3696,Tata Manza Aqua,1.8,120000,Diesel,Manual,3rd Owner,2012,1998,5
3697,3697,Maruti Ritz ZXi,1.5,110000,Petrol,Manual,2nd Owner,2009,2487,5
3698,3698,Maruti Swift Dzire,6.25,40000,Diesel,Manual,1st Owner,2018,1995,5
3699,3699,Datsun RediGO 1.0,2.0,60000,Petrol,Manual,3rd Owner,2019,1991,4
3700,3700,Maruti Swift Dzire,3.5,100000,Diesel,Manual,3rd Owner,2015,1950,5
3701,3701,Audi Q5 40,44.75,27000,Diesel,Automatic,2nd Owner,2020,1950,5
3702,3702,Audi A4 30,21.75,99125,Petrol,Automatic,1st Owner,2017,1998,5
3703,3703,BMW 5 Series,51.75,46000,Petrol,Automatic,1st Owner,2019,1499,5
3704,3704,Lexus ES 300h,39.75,68000,Petrol,Automatic,1st Owner,2017,1968,5
3705,3705,BMW 5 Series,54.75,40500,Diesel,Automatic,1st Owner,2021,1598,5
3706,3706,Mercedes-Benz GLC 300,43.75,27000,Petrol,Automatic,1st Owner,2018,2143,5
3707,3707,Mercedes-Benz GLC 220d,58.75,18000,Diesel,Automatic,1st Owner,2020,2143,5
3708,3708,Mercedes-Benz C-Class Progressive,43.75,40200,Diesel,Automatic,1st Owner,2020,1998,5
3709,3709,Mini 3 DOOR,43.75,4200,Petrol,Automatic,2nd Owner,2018,2143,5
3710,3710,Ford Ecosport 1.5,8.75,51000,Petrol,Manual,1st Owner,2018,1186,5
3711,3711,Audi A6 35,19.75,60100,Diesel,Automatic,2nd Owner,2015,1197,5
3712,3712,Renault Duster Petrol,7.95,30000,Petrol,Manual,1st Owner,2018,1061,5
3713,3713,Mercedes-Benz C-Class C,29.75,71000,Diesel,Automatic,2nd Owner,2018,999,5
3714,3714,Mercedes-Benz GLE 250d,45.75,46100,Diesel,Automatic,1st Owner,2017,1086,5
3715,3715,BMW X3 xDrive,61.75,18000,Petrol,Automatic,1st Owner,2021,1396,5
3716,3716,Mercedes-Benz CLA 200,16.0,56000,Diesel,Automatic,2nd Owner,2015,1498,5
3717,3717,Hyundai Xcent 1.2,4.28,60694,Diesel,Manual,2nd Owner,2018,1198,5
3718,3718,Maruti Swift Dzire,3.75,38536,Petrol,Manual,3rd Owner,2015,998,5
3719,3719,Maruti Wagon R,5.5,97641,Petrol,Manual,3rd Owner,2008,1498,5
3720,3720,Renault KWID 1.0,3.4,4956,Petrol,Automatic,1st Owner,2018,1199,5
3721,3721,Hyundai Santro Xing,1.51,112753,Petrol,Manual,2nd Owner,2012,998,5
3722,3722,Hyundai i20 1.4,2.45,135966,Diesel,Manual,2nd Owner,2012,998,5
3723,3723,Ford Ecosport 1.5,6.08,60730,Diesel,Manual,1st Owner,2017,998,5
3724,3724,Honda Amaze SX,3.77,35128,Petrol,Manual,1st Owner,2015,1248,7
3725,3725,Maruti Wagon R,2.75,93688,Petrol,Manual,1st Owner,2014,2143,5
3726,3726,Honda Amaze S,4.0,17804,Diesel,Manual,1st Owner,2014,1497,5
3727,3727,Honda Amaze S,3.5,118424,Petrol,Manual,1st Owner,2014,2982,7
3728,3728,Maruti Wagon R,3.75,9256,Petrol,Manual,1st Owner,2017,1497,5
3729,3729,Maruti Wagon R,2.5,90098,Petrol,Manual,1st Owner,2013,1197,5
3730,3730,Maruti Wagon R,1.33,54363,Petrol,Manual,3rd Owner,2010,1498,5
3731,3731,Maruti Swift VDI,5.11,53139,Diesel,Manual,3rd Owner,2018,998,5
3732,3732,Mercedes-Benz C-Class C,9.12,73873,Diesel,Automatic,1st Owner,2012,796,5
3733,3733,Tata Nexon 1.5,7.6,34346,Diesel,Manual,1st Owner,2019,1396,5
3734,3734,Toyota Fortuner 4x4,10.55,99934,Diesel,Manual,1st Owner,2012,1197,5
3735,3735,Hyundai Creta S,12.38,12748,Petrol,Manual,2nd Owner,2021,1197,5
3736,3736,Maruti Wagon R,4.66,9006,Petrol,Manual,1st Owner,2019,998,5
3737,3737,Mahindra Bolero B6,9.17,28600,Diesel,Manual,3rd Owner,2020,1199,5
3738,3738,Maruti Wagon R,5.88,8876,Cng,Manual,1st Owner,2021,796,5
3739,3739,Maruti Alto 800,1.68,60613,Cng,Manual,1st Owner,2013,998,5
3740,3740,Hyundai i20 1.4,5.22,56939,Diesel,Manual,1st Owner,2017,998,5
3741,3741,Hyundai Grand i10,3.12,80628,Petrol,Manual,2nd Owner,2015,999,5
3742,3742,Maruti Swift VXI,5.87,9535,Petrol,Manual,1st Owner,2021,1197,5
3743,3743,Maruti Wagon R,2.1,68616,Cng,Manual,2nd Owner,2012,1396,5
